conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,year,intensity_level,cumulative_intensity,type_of_conflict
325,Pakistan,Government of Pakistan,142,,BRAS,7542,,1,2020,1,1,3
325,Pakistan,Government of Pakistan,142,,BRAS,7542,,1,2021,1,1,3
326,Eritrea,Government of Eritrea,98,,EIJM - AS,495,,2,1997,1,0,3
326,Eritrea,Government of Eritrea,98,,EIJM - AS,495,,2,1999,1,0,3
326,Eritrea,Government of Eritrea,98,,EIJM - AS,495,,2,2003,1,0,3
327,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567","Government of DR Congo (Zaire), Government of South Africa",2,1975,2,1,4
327,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567",Government of South Africa,2,1976,2,1,4
327,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567",,2,1977,2,1,4
327,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567",,2,1978,2,1,4
327,Angola,Government of Angola,99,Government of Cuba,"FNLA, UNITA","566, 567",,2,1979,2,1,4
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,1980,2,1,4
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,1981,2,1,4
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,1982,2,1,4
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,1983,2,1,4
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,1984,2,1,4
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,1985,2,1,4
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,1986,2,1,4
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,1987,2,1,4
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,Government of South Africa,2,1988,2,1,4
327,Angola,Government of Angola,99,Government of Cuba,UNITA,567,,2,1989,2,1,4
327,Angola,Government of Angola,99,,UNITA,567,,2,1990,2,1,3
327,Angola,Government of Angola,99,,UNITA,567,,2,1991,1,1,3
327,Angola,Government of Angola,99,,UNITA,567,,2,1992,2,1,3
327,Angola,Government of Angola,99,,UNITA,567,,2,1993,2,1,3
327,Angola,Government of Angola,99,,UNITA,567,,2,1994,2,1,3
327,Angola,Government of Angola,99,,UNITA,567,,2,1995,1,1,3
327,Angola,Government of Angola,99,,UNITA,567,,2,1998,2,1,3
327,Angola,Government of Angola,99,Government of Namibia,UNITA,567,,2,1999,2,1,4
327,Angola,Government of Angola,99,Government of Namibia,UNITA,567,,2,2000,2,1,4
327,Angola,Government of Angola,99,Government of Namibia,UNITA,567,,2,2001,2,1,4
327,Angola,Government of Angola,99,Government of Namibia,UNITA,567,,2,2002,1,1,4
328,"Cambodia (Kampuchea), Vietnam (North Vietnam)",Government of Cambodia (Kampuchea),148,,Government of Vietnam (North Vietnam),150,,1,1975,1,0,2
328,"Cambodia (Kampuchea), Vietnam (North Vietnam)",Government of Cambodia (Kampuchea),148,,Government of Vietnam (North Vietnam),150,,1,1976,1,0,2
328,"Cambodia (Kampuchea), Vietnam (North Vietnam)",Government of Cambodia (Kampuchea),148,,Government of Vietnam (North Vietnam),150,,1,1977,1,0,2
329,Ethiopia,Government of Ethiopia,97,,Ogaden Liberation Front,1056,,1,1964,1,0,3
329,Ethiopia,Government of Ethiopia,97,,WSLF,496,,1,1976,1,0,3
329,Ethiopia,Government of Ethiopia,97,"Government of Cuba, Government of South Yemen",WSLF,496,Government of Somalia,1,1977,2,1,4
329,Ethiopia,Government of Ethiopia,97,"Government of Cuba, Government of South Yemen",WSLF,496,,1,1978,2,1,4
329,Ethiopia,Government of Ethiopia,97,Government of Cuba,WSLF,496,,1,1979,1,1,4
329,Ethiopia,Government of Ethiopia,97,Government of Cuba,WSLF,496,,1,1980,1,1,4
329,Ethiopia,Government of Ethiopia,97,Government of Cuba,WSLF,496,,1,1981,1,1,4
329,Ethiopia,Government of Ethiopia,97,Government of Cuba,WSLF,496,,1,1982,1,1,4
329,Ethiopia,Government of Ethiopia,97,Government of Cuba,WSLF,496,,1,1983,1,1,4
329,Ethiopia,Government of Ethiopia,97,,AIAI,542,,1,1993,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,1994,1,1,3
329,Ethiopia,Government of Ethiopia,97,,"AIAI, ONLF","497, 542",,1,1996,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,1998,1,1,3
329,Ethiopia,Government of Ethiopia,97,,"AIAI, ONLF","497, 542",,1,1999,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2000,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2001,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2002,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2003,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2004,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2005,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2006,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2007,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2008,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2009,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2010,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2011,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2012,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2013,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2014,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2015,1,1,3
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,2016,1,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1975,2,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1976,2,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1977,2,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1978,2,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1979,1,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1980,1,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1981,1,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1982,1,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1983,1,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1984,1,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1985,1,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1986,1,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1987,1,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1988,1,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1992,1,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1997,1,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1998,1,1,3
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,1999,1,1,3
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,1975,1,0,3
331,Morocco,Government of Morocco,108,,POLISARIO,563,Government of Algeria,1,1976,1,0,4
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,1977,1,0,3
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,1978,1,0,3
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,1979,2,1,3
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,1980,2,1,3
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,1981,1,1,3
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,1982,1,1,3
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,1983,1,1,3
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,1984,1,1,3
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,1985,1,1,3
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,1986,1,1,3
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,1987,1,1,3
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,1988,1,1,3
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,1989,1,1,3
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,1977,1,0,3
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,1978,1,0,3
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,1979,1,0,3
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,1980,1,0,3
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,1981,2,1,3
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,1982,2,1,3
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,1983,2,1,3
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,1984,2,1,3
332,Mozambique,Government of Mozambique,100,Government of Zimbabwe (Rhodesia),Renamo,498,,2,1985,2,1,4
332,Mozambique,Government of Mozambique,100,"Government of Tanzania, Government of Zimbabwe (Rhodesia)",Renamo,498,,2,1986,2,1,4
332,Mozambique,Government of Mozambique,100,"Government of Tanzania, Government of Zimbabwe (Rhodesia)",Renamo,498,,2,1987,2,1,4
332,Mozambique,Government of Mozambique,100,"Government of Tanzania, Government of Zimbabwe (Rhodesia)",Renamo,498,,2,1988,2,1,4
332,Mozambique,Government of Mozambique,100,Government of Zimbabwe (Rhodesia),Renamo,498,,2,1989,2,1,4
332,Mozambique,Government of Mozambique,100,Government of Zimbabwe (Rhodesia),Renamo,498,,2,1990,2,1,4
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,1991,2,1,3
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,1992,1,1,3
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,2013,1,1,3
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,2014,1,1,3
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,2016,1,1,3
332,Mozambique,Government of Mozambique,100,,Ansar al-Sunnah,7032,,2,2018,1,1,3
332,Mozambique,Government of Mozambique,100,,Ansar al-Sunnah,7032,,2,2019,1,1,3
333,Afghanistan,Government of Afghanistan,130,,PDPA,291,,2,1978,2,1,3
333,Afghanistan,Government of Afghanistan,130,,Jam'iyyat-i Islami-yi Afghanistan,292,,2,1979,2,1,3
333,Afghanistan,Government of Afghanistan,130,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan","292, 293, 294, 295, 296, 299",,2,1980,2,1,4
333,Afghanistan,Government of Afghanistan,130,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan","292, 293, 294, 295, 296, 297, 299",,2,1981,2,1,4
333,Afghanistan,Government of Afghanistan,130,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan","292, 293, 294, 295, 296, 297, 299",,2,1982,2,1,4
333,Afghanistan,Government of Afghanistan,130,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan","292, 293, 294, 295, 296, 297, 299",,2,1983,2,1,4
333,Afghanistan,Government of Afghanistan,130,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Harakat-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan","292, 293, 294, 295, 296, 297, 298, 299",,2,1984,2,1,4
333,Afghanistan,Government of Afghanistan,130,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan","292, 293, 294, 295, 296, 297, 299",,2,1985,2,1,4
333,Afghanistan,Government of Afghanistan,130,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan","292, 293, 294, 295, 296, 297, 299",,2,1986,2,1,4
333,Afghanistan,Government of Afghanistan,130,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan","292, 293, 294, 295, 296, 297, 299",,2,1987,2,1,4
333,Afghanistan,Government of Afghanistan,130,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan","292, 293, 294, 295, 296, 297, 299",,2,1988,2,1,4
333,Afghanistan,Government of Afghanistan,130,Government of Russia (Soviet Union),"Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan","292, 294, 296, 299, 300",,2,1989,2,1,4
333,Afghanistan,Government of Afghanistan,130,,"Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan, Military faction (forces of Shahnawaz Tanay)","292, 294, 299, 300, 301",,2,1990,2,1,3
333,Afghanistan,Government of Afghanistan,130,,"Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan","292, 294, 299, 300",,2,1991,2,1,3
333,Afghanistan,Government of Afghanistan,130,,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan","292, 299, 300",,2,1992,2,1,3
333,Afghanistan,Government of Afghanistan,130,,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami","299, 300, 302",,2,1993,2,1,3
333,Afghanistan,Government of Afghanistan,130,,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami","299, 300, 302",,2,1994,2,1,3
333,Afghanistan,Government of Afghanistan,130,,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami, Taleban","299, 300, 302, 303",,2,1995,2,1,3
333,Afghanistan,Government of Afghanistan,130,,"Jam'iyyat-i Islami-yi Afghanistan, Taleban, UIFSA","292, 303, 304",,2,1996,2,1,3
333,Afghanistan,Government of Afghanistan,130,,UIFSA,304,,2,1997,2,1,3
333,Afghanistan,Government of Afghanistan,130,,UIFSA,304,,2,1998,2,1,3
333,Afghanistan,Government of Afghanistan,130,,UIFSA,304,,2,1999,2,1,3
333,Afghanistan,Government of Afghanistan,130,,UIFSA,304,,2,2000,2,1,3
333,Afghanistan,Government of Afghanistan,130,,UIFSA,304,Government of Iran,2,2001,2,1,4
333,Afghanistan,Government of Afghanistan,130,,Hizb-i Islami-yi Afghanistan,299,,2,2002,1,1,3
333,Afghanistan,Government of Afghanistan,130,"Government of Australia, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Poland, Government of Romania, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,2003,1,1,4
333,Afghanistan,Government of Afghanistan,130,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of France, Government of Germany, Government of Italy, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of Spain, Government of United Kingdom, Government of United States of America",Taleban,303,,2,2004,1,1,4
333,Afghanistan,Government of Afghanistan,130,"Government of Australia, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Netherlands, Government of Norway, Government of Pakistan, Government of Poland, Government of Romania, Government of Slovakia, Government of Spain, Government of United Kingdom, Government of United States of America",Taleban,303,,2,2005,2,1,4
333,Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Switzerland, Government of Turkey, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,2006,2,1,4
333,Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Switzerland, Government of Turkey, Government of United Kingdom, Government of United States of America",Taleban,303,,2,2007,2,1,4
333,Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Turkey, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,2008,2,1,4
333,Afghanistan,Government of Afghanistan,130,"Government of Albania, Government of Australia, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of North Macedonia, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,2009,2,1,4
